Index,objid,ra,dec,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,Column1,deVPhi_u,deVPhi_g,deVPhi_r,deVPhi_i,deVPhi_z,specobjid,class,redshift,expAB_g,expAB_i,expAB_r,expAB_u,expAB_z,expPhi_g,expPhi_i,expPhi_r,expPhi_u,expPhi_z,deVABErr_g,deVABErr_i,deVABErr_r,deVABErr_u,deVABErr_z,expABErr_g,expABErr_i,expABErr_r,expABErr_u,expABErr_z,deVMag_i,deVMag_r,deVMag_u,deVMag_z,expMag_i,expMag_r,expMag_u,expMag_z,modelMag_i,modelMag_r,modelMag_u,modelMag_z,type_i,type_r,type_u,type_z,deVMag_g,expMag_g,modelMag_g,type_g,deV_prob_u,model_u,modelAB_u,modelABErr_u,modelPhi_u,deV_prob_g,model_g,modelAB_g,modelABErr_g,modelPhi_g,deV_prob_r,model_r,modelAB_r,modelABErr_r,modelPhi_r,deV_prob_i,model_i,modelAB_i,modelABErr_i,modelPhi_i,deV_prob_z,model_z,modelAB_z,modelABErr_z,modelPhi_z,modelPhiErr,sys_err_u,tot_err_u,sys_err_g,tot_err_g,sys_err_r,tot_err_r,sys_err_i,tot_err_i,sys_err_z,tot_err_z,probpsf_r,devrad_r
3676,1237664870285377777,137.949018730107,33.821333020851,0.05207074,0.8408395,0.9998905,0.9999092,0.9997264,0.9998905,64.96616,113.3379,81.5391,114.9604,115.8121,1433327806229538816,GALAXY,0.4559314,0.8326166,0.9997754,0.999786,0.3317779,0.9959704,112.3676,115.0332,81.19095,168.0449,117.904,0.2002065,0.06867956,0.07850869,13.1508,0.1971731,0.1870537,0.07631598,0.1049231,39.43369,0.1623539,18.22427,18.81031,20.20948,17.92975,18.31393,18.84093,20.2079,18.00189,18.31739,18.81031,20.14237,17.9862,3,6,6,3,19.51053,19.51607,19.47332,6,0.976456563850386,exp,0.3317779,39.43369,-11.95509999999922,1.1488847084117213,deV,0.8408395,0.2002065,-66.66210000000137,inf,deV,0.9998905,0.07850869,81.53910000000178,0.0371563573883215,exp,0.9997754,0.07631598,-64.96680000000197,0.277945084145241,exp,0.9959704,0.1623539,-62.09599999999773,15.0,0.0,15.0,17.00747647823282,22.677174783416973,23.40214466255046,27.79676914331841,32.501720206031536,35.796114542658934,30.75705768893565,34.21982755188161,1.0,0.17750338
3677,1237660636525428940,137.973382339215,37.4036943351161,0.6966269,0.6500012,0.6488946,0.6499358,0.632359,0.6488946,71.0725,70.91801,70.3267,70.13098,67.57268,1365814768274794496,GALAXY,0.1042668,0.6377463,0.6684985,0.6357043,0.6668288,0.6282988,69.16572,67.76144,68.71193,69.56903,65.66536,0.006541699,0.005456562,0.005638042,0.07136404,0.01096373,0.005714001,0.004708145,0.004435156,0.0544911,0.009046949,14.30338,14.71462,17.63187,14.00918,14.86089,15.20108,18.21477,14.59489,14.27204,14.71462,17.69008,13.927,3,3,3,3,15.68923,16.2274,15.71514,3,9.013743343068414,deV,0.6966269,0.07136404,71.07250000000204,19.770744886144588,deV,0.6500012,0.006541699,70.91801000000123,inf,deV,0.6488946,0.005638042,70.3266999999978,18.78908742820665,deV,0.6499358,0.005456562,70.13098000000173,8.12715989291788,deV,0.632359,0.01096373,67.57267999999749,15.0,20.80543285307353,25.64889931758771,27.35960956515506,31.201734495981537,23.40214466255046,27.79676914331841,32.021930169464866,35.36105218708974,32.139663335086794,35.46770304506231,0.0,9.732772
3681,1237660670347378898,138.019261419752,8.63006270833033,0.1000089,0.5663778,0.2027161,0.6688539,0.09846986,0.2027161,156.9131,71.57196,154.7603,124.6966,114.359,1464856576748709888,QSO,1.53725,0.6312736,0.8433188,0.1978269,0.1000755,0.1475135,72.03846,124.6617,154.9191,157.2646,106.5014,0.4723588,15.05754,11.91541,12.1639,8.449938,0.38454,14.93916,19.95301,14.75972,23.62175,18.64522,18.88861,19.54764,18.25422,18.64524,18.88847,19.54731,18.26095,18.63056,18.88847,19.56919,18.31221,6,6,6,6,19.2397,19.23953,19.24838,6,1.015313225058086,deV,0.1000089,12.1639,-23.08690000000206,1.0195852534562944,deV,0.5663778,0.4723588,71.57196000000113,0.0,exp,0.1978269,19.95301,-25.08090000000084,1.001364256480409,deV,0.6688539,15.05754,-55.303399999997055,0.8839455078461633,exp,0.1475135,23.62175,-73.49859999999899,15.0,3.859967799199109,15.48868462494004,27.35960956515506,31.201734495981537,9.972963796637451,18.01277343689864,32.501720206031536,35.796114542658934,30.75705768893565,34.21982755188161,1.0,0.08690368
3683,1237667212121407674,138.103255716002,22.0850635473469,0.9185029,0.5886337,0.7001047,0.2498946,0.1102351,0.7001047,29.17306,92.86507,54.03573,55.49192,42.34202,10798531156045486080,QSO,0.9931198,0.05,0.3999644,0.7598323,0.3316105,0.1508604,93.01634,21.00844,54.06677,28.8038,44.88134,13.13666,35.51684,0.5258992,35.6967,18.80713,0.0,30.05483,0.4782932,24.70786,36.9781,19.03951,19.08334,19.6738,19.07409,19.04235,19.08351,19.6737,19.09578,19.03322,19.08335,19.66822,19.1175,6,6,6,6,19.41582,19.41602,19.41125,6,0.9820788530466316,exp,0.3316105,24.70786,28.8038000000015,1.043763676148684,deV,0.5886337,13.13666,-87.13493000000017,16.000000000710543,deV,0.7001047,0.5258992,54.03573000000324,1.4515103338631332,deV,0.2498946,35.51684,55.49192000000039,0.5003455425017147,exp,0.1508604,36.9781,44.88133999999991,15.0,8.120243845381111,17.05691531632991,17.00747647823282,22.677174783416973,23.40214466255046,27.79676914331841,32.021930169464866,35.36105218708974,11.570080074814424,18.943778739671178,1.0,0.03703885
3685,1237657775007203647,138.048373636851,41.435918898247,0.0991277,0.09947227,0.5999183,0.611405,0.05,0.5999183,109.0699,41.5302,66.52058,67.04321,18.92155,9341649925610690560,QSO,2.568013,0.2684248,0.7423851,0.5743631,0.09935816,0.05501801,41.53026,67.40422,66.41229,107.9975,6.582329,17.26596,0.8242801,4.522816,57.40636,0.0,14.62328,0.6740435,38.61218,42.22707,26.07655,20.13558,20.31545,21.53671,19.77941,20.13441,20.31843,21.52818,19.96492,20.15512,20.31545,21.57094,19.96247,6,6,6,6,20.68553,20.68611,20.70933,6,1.2491966111598058,deV,0.0991277,57.40636,-70.93009999999776,0.9756302521008688,exp,0.2684248,14.62328,41.53025999999954,inf,deV,0.5999183,4.522816,66.5205799999967,1.0598771750256877,deV,0.611405,0.8242801,67.04321000000346,0.0133835900797531,exp,0.05501801,26.07655,6.582328999997117,15.0,20.398794534120466,25.32016624047447,17.477288522250237,23.03162204643824,23.40214466255046,27.79676914331841,32.021930169464866,35.36105218708974,0.0,15.0,1.0,0.01407925
3686,1237657775007269058,138.073226784772,41.6593169140838,0.2498817,0.2512949,0.3600173,0.9973637,0.594359,0.3600173,69.91832,74.26759,94.49031,41.80635,41.44874,1351240186792536064,QSO,1.777649,0.05,0.9598768,0.2740287,0.3498476,0.7370371,74.26451,41.78495,94.51407,69.91013,41.7784,7.126214,2.576079,11.12186,39.34781,1.107588,0.0,1.562051,11.91803,30.66816,1.03009,19.03054,19.31209,19.57637,19.04386,19.03023,19.312,19.57632,19.05637,19.03432,19.312,19.58258,19.08253,6,6,6,6,19.4641,19.46408,19.46372,6,1.0080515297909285,deV,0.2498817,39.34781,69.91831999999704,0.9473684210545998,exp,0.05,0.0,74.26451000000088,0.0,exp,0.2740287,11.91803,-85.48593000000255,1.0820105820102417,deV,0.9973637,2.576079,41.80634999999893,0.6764934057408187,exp,0.7370371,1.03009,41.77840000000288,15.0,20.80543285307353,25.64889931758771,27.35960956515506,31.201734495981537,24.75401770556946,28.94410808036148,12.669317422246689,19.634449417939976,11.570080074814424,18.943778739671178,1.0,0.0039332174
3687,1237657242969571393,138.213042217364,44.3679563459918,0.6593245,0.2916225,0.2495245,0.7012643,0.1000978,0.2495245,26.37783,69.83749,127.8631,97.67995,97.19,936798514183170048,QSO,1.724528,0.05910172,0.7501502,0.4372757,0.5818745,0.3499584,69.81613,97.6819,127.9006,26.34965,97.23421,6.19621,0.9111122,8.875651,38.16954,8.66923,2.884942,0.8138356,2.420567,34.38308,33.40528,17.91384,18.17782,18.24872,17.83967,17.91396,18.17781,18.24866,17.83947,17.90874,18.17782,18.24472,17.83684,6,6,6,6,18.22786,18.22785,18.22532,6,0.9850000000005597,exp,0.5818745,34.38308,26.34964999999648,0.9960629921261328,exp,0.05910172,2.884942,69.81612999999925,inf,deV,0.2495245,8.875651,-52.136899999997695,1.0235294117645173,deV,0.7012643,0.9111122,-82.32005000000208,0.9293286219071114,exp,0.3499584,33.40528,-82.76578999999765,15.0,8.120243845381111,17.05691531632991,27.35960956515506,31.201734495981537,9.972963796637451,18.01277343689864,32.501720206031536,35.796114542658934,30.75705768893565,34.21982755188161,1.0,0.08161204
3692,1237657242432700468,138.472346065467,44.0492216330982,0.09978466,0.1002143,0.9998204,0.291791,0.1149364,0.9998204,129.9669,33.51993,98.92501,98.19495,85.98909,9326020911672088576,QSO,1.178539,0.08259268,0.5464331,0.9998874,0.193101,0.2857607,32.63633,98.19702,99.05624,129.8948,85.80013,3.950898,15.59738,0.2521284,8.62855,24.81034,4.111327,3.3725,0.1878044,19.66542,50.3294,18.35891,18.47658,18.46264,18.45086,18.35885,18.47742,18.46298,18.45092,18.33507,18.47742,18.45863,18.41943,6,6,6,6,18.65952,18.65901,18.6578,6,1.0847880299255008,deV,0.09978466,8.62855,-50.03310000000056,0.7034883720916543,exp,0.08259268,4.111327,32.63633000000118,0.0,exp,0.9998874,0.1878044,-80.94376000000193,0.9974832214764564,exp,0.5464331,3.3725,-81.80298000000039,1.0019090041362164,deV,0.1149364,24.81034,85.98909000000276,15.0,3.859967799199109,15.48868462494004,17.477288522250237,23.03162204643824,24.75401770556946,28.94410808036148,32.501720206031536,35.796114542658934,32.139663335086794,35.46770304506231,1.0,0.101451956
3694,1237673710406074693,138.657991369596,2.76645468183875,0.5384599,0.4815038,0.9350503,0.9996698,0.9979957,0.9350503,47.71587,42.10403,44.39645,39.33889,43.94288,14123549715233789952,QSO,0.426785,0.5708184,0.9998111,0.9080056,0.5069222,0.9997448,42.1957,39.34028,45.55763,48.77794,43.88069,0.4607565,0.222786,0.2473374,0.5467035,0.009726655,0.3808238,0.192615,0.2080325,0.448941,0.4269777,18.97969,19.35283,19.82925,18.49616,18.99942,19.36587,19.83659,18.65965,19.01853,19.35283,19.83753,18.69777,3,6,6,3,19.44741,19.44953,19.42276,6,0.1135265700482646,exp,0.5069222,0.448941,48.77793999999994,1.0860040567950426,deV,0.4815038,0.4607565,42.10403000000224,inf,deV,0.9350503,0.2473374,44.396450000000186,0.4920185375900947,exp,0.9998111,0.192615,39.34027999999671,0.1890779227220847,exp,0.9997448,0.4269777,43.88068999999814,15.0,8.120243845381111,17.05691531632991,17.477288522250237,23.03162204643824,9.163339536989298,17.57745122223786,12.669317422246689,19.634449417939976,11.570080074814424,18.943778739671178,1.0,0.1457434
3695,1237658423544447024,138.507334804322,5.13072663081457,0.9997244,0.6349586,0.5601008,0.4919181,0.5846018,0.5601008,130.3287,131.5575,124.1091,118.6093,107.8697,1343240689676216320,QSO,0.3013397,0.6538955,0.5238687,0.6099244,0.9999711,0.733871,132.96,117.0669,126.1561,130.3195,97.79037,0.06919238,0.02093425,0.01968085,0.2843389,0.05553857,0.06882977,0.0232045,0.02942547,0.0786191,0.0801368,17.04681,17.11485,17.37339,16.58382,17.19003,17.20044,17.37441,16.69298,17.13169,17.1148,17.3301,16.55142,3,3,6,3,17.33337,17.33797,17.29519,6,1.0235620235620349,deV,0.9997244,0.2843389,-49.67130000000179,1.1204819277108513,deV,0.6349586,0.06919238,-48.44249999999738,1712.7999999431709,deV,0.5601008,0.01968085,-55.89089999999851,0.687323279924627,exp,0.5238687,0.0232045,-62.933100000002014,4.369135802469207,deV,0.5846018,0.05553857,-72.13029999999708,15.0,3.859967799199109,15.48868462494004,0.0,15.0,24.75401770556946,28.94410808036148,32.501720206031536,35.796114542658934,30.75705768893565,34.21982755188161,0.0,0.48152813
3696,1237661069243318535,138.581377265608,10.1112754667355,0.887099,0.8730268,0.9025123,0.9091538,0.8258341,0.9025123,54.97479,67.35887,101.8591,96.48622,78.7019,5969558788394735616,GALAXY,0.3079372,0.7855373,0.9375799,0.9314522,0.8360663,0.8844552,64.82019,92.80166,105.9395,21.29576,74.48264,0.1042529,0.03726962,0.04252728,1.769725,0.09281821,0.08254312,0.03310044,0.03766003,1.213905,0.08106039,17.71507,18.29775,21.66856,17.3492,18.14312,18.7168,21.65858,17.74883,17.71968,18.29781,21.02849,17.21255,3,3,3,3,19.89525,20.26988,19.79096,3,0.9844079553798822,exp,0.8360663,1.213905,21.29576000000088,4.592194841307806,deV,0.8730268,0.1042529,67.35886999999639,6983.166666931048,deV,0.9025123,0.04252728,-78.14089999999851,91.85249457701516,deV,0.9091538,0.03726962,-83.51378000000113,3.924478594950629,deV,0.8258341,0.09281821,78.70190000000002,15.0,8.120243845381111,17.05691531632991,27.35960956515506,31.201734495981537,24.75401770556946,28.94410808036148,32.501720206031536,35.796114542658934,32.139663335086794,35.46770304506231,0.0,1.5309887
3697,1237660765378511045,138.664277181304,35.2012575391392,0.9117969,0.3862543,0.3482509,0.2637991,0.09839145,0.3482509,93.31554,106.875,104.9815,71.51556,50.81569,11532697061402368000,QSO,1.068759,0.5225568,0.7838829,0.2136226,0.8847719,0.1986001,106.644,71.68951,104.981,132.6032,50.01083,0.8980486,28.22523,18.4707,0.3317207,23.66036,0.7924947,12.90532,18.22852,0.3748398,27.44048,19.08155,19.14358,19.36365,19.19857,19.08324,19.14362,19.38746,19.19689,19.08034,19.14358,19.4512,19.25401,6,6,6,6,19.50893,19.50917,19.51735,6,0.7280411193603549,exp,0.8847719,0.3748398,-47.39680000000226,0.9714964370544484,exp,0.5225568,0.7924947,-73.35599999999977,inf,deV,0.3482509,18.4707,-75.01849999999831,2.396694214875572,deV,0.2637991,28.22523,71.51555999999982,1.030303030303036,deV,0.09839145,23.66036,50.81569000000309,15.0,3.859967799199109,15.48868462494004,17.00747647823282,22.677174783416973,24.75401770556946,28.94410808036148,32.021930169464866,35.36105218708974,11.570080074814424,18.943778739671178,1.0,0.042766303
3698,1237651272427765978,138.714813236979,58.7439241450872,0.1433946,0.5670027,0.8407692,0.6166018,0.08862523,0.8407692,4.569843,66.8255,61.0074,35.02073,32.99828,6431242633230964736,GALAXY,0.160236,0.681105,0.6036673,0.8455966,0.1877366,0.07930817,65.40353,5.590595,60.64774,3.441757,32.87024,0.7265388,1.654522,0.9582343,65.13244,45.06012,0.7658055,1.454689,0.8989201,100.213,56.56764,19.94206,20.13052,21.13853,19.50914,19.94575,20.12965,21.13574,19.50453,19.92106,20.12965,21.13884,19.54331,6,6,6,6,20.55019,20.55626,20.55097,6,10.00000000003438,deV,0.1433946,65.13244,4.5698429999974906,6.782051282063779,deV,0.5670027,0.7265388,66.82549999999901,0.0,exp,0.8455966,0.8989201,60.64774000000034,1.1757142857142249,deV,0.6166018,1.654522,35.02072999999655,1.1349136669592956,deV,0.08862523,45.06012,32.998279999999795,15.0,0.0,15.0,27.35960956515506,31.201734495981537,23.40214466255046,27.79676914331841,12.669317422246689,19.634449417939976,11.570080074814424,18.943778739671178,1.0,0.12217975
3706,1237667210510860614,138.786571656829,20.9353912022233,0.632848,0.6900395,0.9996842,0.6531514,0.274644,0.9996842,-7.745098,-4.18367,53.44361,22.83585,112.2958,2576175047391602688,QSO,1.776443,0.7376497,0.4929526,0.9997019,0.6578785,0.05,-4.427616,22.83721,53.13087,-7.758969,112.2491,0.2023738,17.74111,1.093296,0.7155327,52.196,0.1985825,21.8777,0.7275122,0.4035689,0.0,19.10758,19.46684,19.67941,19.11749,19.10762,19.46601,19.67658,19.11749,19.09548,19.46685,19.70305,19.10513,6,6,6,6,19.44174,19.44477,19.47239,6,1.1197123519458294,deV,0.632848,0.7155327,-7.745097999999416,0.9011419249592548,exp,0.7376497,0.1985825,-4.427616000000853,84.00000000319744,deV,0.9996842,1.093296,53.44361000000208,1.0033057851241354,deV,0.6531514,17.74111,22.83585000000312,1.0,0,0.274644,52.196,-67.70420000000013,15.0,0.0,15.0,0.964727477849492,15.03099128821908,9.163339536989298,17.57745122223786,12.669317422246689,19.634449417939976,30.75705768893565,34.21982755188161,1.0,0.024790756
3707,1237665097388130386,138.926013552073,25.3275108767543,0.7327736,0.4144206,0.6974692,0.5672933,0.8728722,0.6974692,-6.784933,29.11356,-11.80215,17.83115,51.93058,6504410728610682880,QSO,0.7118425,0.5485882,0.6829247,0.7867323,0.71321,0.9997202,28.51711,17.78408,-11.70009,-5.001535,49.53657,0.1068243,0.214905,0.1977685,0.4619981,0.4499835,0.1282181,0.1850123,0.1553719,0.3180969,0.3579792,17.78499,17.74739,18.41212,17.60986,17.78533,17.74805,18.41198,17.61475,17.77854,17.74739,18.41562,17.61244,6,6,6,6,17.85389,17.85483,17.85495,6,1.0400000000005278,deV,0.7327736,0.4619981,-6.784933000002638,0.1132075471689892,exp,0.5485882,0.1282181,28.517110000000685,inf,deV,0.6974692,0.1977685,-11.802150000003166,1.0527131782942227,deV,0.5672933,0.214905,17.83114999999816,0.8953488372104391,exp,0.9997202,0.3579792,49.53656999999657,15.0,0.0,15.0,17.477288522250237,23.03162204643824,0.0,15.0,0.0,15.0,11.570080074814424,18.943778739671178,1.0,0.08791585
3708,1237664835394667026,138.98212464193,27.1620352856363,0.05,0.05,0.05,0.05,0.1515507,0.05,25.13284,80.95078,153.9852,65.10529,18.69176,13147316423662786560,QSO,1.337919,0.7024595,0.05132071,0.07442294,0.05,0.06103396,81.72044,68.34502,153.9852,22.90576,18.62302,0.0,0.0,0.0,0.0,237.4835,203.0185,28.83065,38.99527,0.0,111.9423,21.57955,21.59017,21.76738,21.2267,21.61538,21.63128,21.57157,21.22691,21.62406,21.59017,22.52756,21.13338,3,3,3,6,22.68019,22.68138,22.55316,6,1.2575837301691672,deV,0.05,0.0,25.1328399999984,1.0093678658584675,deV,0.05,0.0,80.95077999999921,inf,deV,0.05,0.0,-26.014799999997194,0.1950123567738037,exp,0.05132071,28.83065,68.34502000000066,1.0022503214744871,deV,0.1515507,237.4835,18.691760000001523,15.0,8.120243845381111,17.05691531632991,27.35960956515506,31.201734495981537,9.972963796637451,18.01277343689864,32.021930169464866,35.36105218708974,11.570080074814424,18.943778739671178,0.0,0.33968106
3709,1237664667891728532,138.968321521046,29.5566644019854,0.9996892,0.05149539,0.7397276,0.5000091,0.8279586,0.7397276,21.31346,14.99054,17.58619,16.21519,49.03431,2179752995753846784,QSO,1.239596,0.5381608,0.6500113,0.8139043,0.9998434,0.8636801,15.09568,16.11499,15.37903,21.30209,48.78799,0.7072634,0.3939936,0.2504727,0.1739357,0.116433,1.055629,0.3151222,1.468619,0.1244525,0.1039697,15.64036,15.86937,16.47621,15.48089,15.64041,15.86999,16.47694,15.48276,15.64009,15.86937,16.48407,15.49135,6,6,6,6,16.12253,16.1224,16.12255,6,0.9071246819337524,exp,0.9998434,0.1244525,21.302089999997406,7.500000000355271,deV,0.05149539,0.7072634,14.990539999998871,inf,deV,0.7397276,0.2504727,17.586190000001807,1.1851851851856725,deV,0.5000091,0.3939936,16.21519000000262,0.8212237093690022,exp,0.8636801,0.1039697,48.78798999999708,15.0,8.120243845381111,17.05691531632991,0.964727477849492,15.03099128821908,0.0,15.0,0.0,15.0,11.570080074814424,18.943778739671178,1.0,0.031714644
3710,1237657242432897032,138.869888976822,44.2758089035243,0.7511092,0.9997788,0.1486181,0.7119927,0.4498018,0.1486181,94.76416,95.56106,100.109,66.65548,38.88742,936796590037821440,QSO,1.485835,0.9998857,0.5452192,0.3501782,0.8181878,0.4072003,96.12022,66.62933,100.0993,94.81491,38.82586,0.2735105,12.85723,8.96418,19.43622,10.89457,0.164327,11.00787,8.651597,21.01061,40.4006,18.05304,18.23786,18.5081,18.23596,18.05301,18.23785,18.50803,18.23615,18.04771,18.23785,18.50466,18.23207,6,6,6,6,18.47317,18.47401,18.48082,6,0.9796511627914544,exp,0.8181878,21.01061,-85.18508999999904,0.8901960784313744,exp,0.9998857,0.164327,-83.87978000000294,0.0,exp,0.3501782,8.651597,-79.90069999999832,0.994371482176574,exp,0.5452192,11.00787,66.62933000000339,1.048843187660666,deV,0.4498018,10.89457,38.88741999999911,15.0,20.398794534120466,25.32016624047447,17.00747647823282,22.677174783416973,24.75401770556946,28.94410808036148,32.021930169464866,35.36105218708974,11.570080074814424,18.943778739671178,1.0,0.07327234
3711,1237653612647482000,138.913599012174,52.5417204776965,0.1458444,0.2428674,0.05,0.2935058,0.05,0.05,55.38837,129.1318,39.46331,40.69839,92.80831,6450321084051118080,GALAXY,0.8455702,0.1037563,0.3135923,0.09335017,0.05,0.07350731,129.4204,30.41154,43.76198,55.34327,106.6902,1.631981,0.8535087,0.0,2.562208,0.0,1.129622,1.609402,65.91702,0.0,105.7844,21.01301,21.65361,24.53445,20.13093,21.15388,21.68431,24.53442,20.31693,21.09572,21.65361,24.69804,20.23944,3,6,6,6,22.0205,21.98016,22.04874,3,1.0001833852924926,deV,0.1458444,2.562208,55.38837000000058,2.428470254957385,deV,0.2428674,1.631981,-50.86819999999716,inf,deV,0.05,0.0,39.46330999999918,0.7031797847902523,exp,0.3135923,1.609402,30.41154000000097,0.7141277301631339,exp,0.07350731,105.7844,-73.30980000000272,15.0,20.80543285307353,25.64889931758771,0.0,15.0,9.163339536989298,17.57745122223786,12.669317422246689,19.634449417939976,30.75705768893565,34.21982755188161,1.0,0.30938908
3715,1237674461488742532,139.174026984297,2.7146949973372,0.9584526,0.9997041,0.9495921,0.4694242,0.9835485,0.9495921,77.53326,42.052,100.3837,100.9933,108.0507,14126816364279912448,QSO,1.101706,0.999827,0.2137502,0.9849316,0.9500157,0.751805,41.99538,100.9889,100.39,77.48233,72.78609,0.8199416,11.50519,1.805484,2.362635,0.9586625,0.2355704,10.68357,1.463173,1.566481,0.6119547,18.974,19.00646,19.27104,18.96975,18.97441,19.00677,19.27099,18.9977,18.96936,19.00646,19.27366,19.05549,6,6,6,6,19.22485,19.22495,19.22473,6,1.0190839694649243,deV,0.9584526,2.362635,77.53325999999652,1.833333333338268,deV,0.9997041,0.8199416,42.05200000000332,inf,deV,0.9495921,1.805484,-79.6163000000015,1.0883620689652649,deV,0.4694242,11.50519,-79.00669999999809,0.6740144623279941,exp,0.751805,0.6119547,72.78609000000142,15.0,20.80543285307353,25.64889931758771,17.477288522250237,23.03162204643824,24.75401770556946,28.94410808036148,32.501720206031536,35.796114542658934,32.139663335086794,35.46770304506231,1.0,0.012523602
3716,1237658492798501008,139.105182130431,7.09542730217683,0.6986781,0.6701035,0.6762856,0.6730351,0.6641849,0.6762856,119.4683,117.7668,118.0276,117.5013,116.3811,1344477366235195392,GALAXY,0.05619916,0.6544646,0.6752381,0.656474,0.7308198,0.7092965,119.3299,118.9658,119.3964,121.2611,117.4338,0.00456728,0.003914571,0.003968202,0.03564819,0.007703485,0.003716962,0.003490819,0.003209622,0.03157489,0.007148264,13.89361,14.28798,16.918,13.62735,14.29542,14.64255,17.55385,14.1449,13.87465,14.28798,17.09579,13.52864,3,3,3,3,15.16011,15.54077,15.18411,3,2.576410371786914,deV,0.6986781,0.03564819,-60.531699999999546,14.86083333333276,deV,0.6701035,0.00456728,-62.2332000000024,inf,deV,0.6762856,0.003968202,-61.97239999999874,22.192510548523323,deV,0.6730351,0.003914571,-62.49869999999646,6.243136460338337,deV,0.6641849,0.007703485,-63.6189000000013,15.0,20.398794534120466,25.32016624047447,17.00747647823282,22.677174783416973,24.75401770556946,28.94410808036148,32.501720206031536,35.796114542658934,30.75705768893565,34.21982755188161,0.0,6.1854053
