Index,J2000_NAME,OCARS_NAME,DEC,RA,DEC_deg,RA_deg,INDEX_NEW_TABLE,RA_ERR_sec,DEC_ERR_arcsec,RA_ERR_deg,DEC_ERR_deg,SKY_PA_ERR_deg,RA_DEC_CORRELATION,SEMIMAJOR_AXIS_OF_ERROR_ELLIPSE_mas,CATALOG_CODE,EPOCH_YEAR,GAL_LON_deg,GAL_LAT_deg,Z_FROM_NED_OR_LITERATURE,Z,Z_FLAG,Z_SIMBAD,Z_SIMBAD_FLAG,Z_SDSS,OPTICAL_OR_NIR_MAGNITUDE,BAND,OBJECT_PRIMARY_TYPE,OTHER_ID_AND_NOTES,J2000,frequencies,pa,pa_err,flag180,separation,sys_err,tot_err
477,J0107+2611,0105+259,+26:11:08.6709297,01:07:47.88628840,26.185741924916663,16.949526201666664,753.0,2.797e-05,0.0008065,1.165416666666667e-07,2.240277777777778e-07,2.4723589182041897e-07,-0.5042,0.8324,1.0,2015.0,127.501,-36.541,NED (fiducial),0.522,,0.522,,,19.2,R,AQ,"ICRF J010747.8+261108 S/X; CGRaBS J0107+2611
",J0107+2611,"2,5,8",-23,3,,2.6,21.285211267605632,21.495586028452585
478,J0107+3224,0104+321,+32:24:45.1205200,01:07:24.96479400,32.41253347777778,16.854019974999996,748.0,2.8e-05,0.00079,1.1666666666666665e-07,2.1944444444444445e-07,2.405335528230992e-07,-0.268,0.797,39.0,2015.0,126.839,-30.338,NED (fiducial),0.017,,0.017,,,12.3,R,G ,"NGC 0383
",J0107+3224,"5,8",1,4,,8.3,21.285211267605632,21.65779810383793
480,J0107-0012,,-00:12:43.103,01:07:05.1226,-0.2119730555555555,16.771344166666665,,,,,,,,,,,,,,,,,,,,,,,J0107-0012,8,114,5,,2.2,4.225352112676056,6.546266147667387
481,J0107-1211,,-12:11:23.438,01:07:11.7849,-12.18984388888889,16.799103749999997,,,,,,,,,,,,,,,,,,,,,,,J0107-1211,8,-121,5,,2.1,7.447183098591549,8.969979715916175
482,J0107-2408,,-24:08:53.361,01:07:46.9747,-24.14815583333333,16.945727916666666,,,,,,,,,,,,,,,,,,,,,,,J0107-2408,8,176,5,,5.3,4.225352112676056,6.546266147667387
483,J0108+0135,0106+013,+01:35:00.3171844,01:08:38.77110544,1.5834214401111113,17.161546272666666,760.0,2.05e-06,3.15e-05,8.541666666666665e-09,8.75e-09,1.2225664023604777e-08,0.0263,0.0317,1.0,2015.0,131.827,-60.991,NED (fiducial),2.099,,2.1089,,2.1086,19.1,R,AQ,"ICRF J010838.7+013500 S/X; LBQS 0106+0119
",J0108+0135,"1.4,2,5,8,15,43",-133,4,,1.5,7.447183098591549,8.453433391465719
484,J0108+1320,0106+130,+13:20:14.2664159,01:08:52.86976019,13.33729622663889,17.220290667458332,763.0,0.00010635,0.0034656,4.431250000000001e-07,9.626666666666667e-07,1.0548164037876396e-06,0.9132,3.7521,3.0,2015.0,129.448,-49.314,NED (fiducial),0.0597,,0.0596,,,14.8,R,A2,"3C 033
",J0108+1320,8,21,5,,11.4,21.285211267605632,21.86458823546892
485,J0108+1404,0106+138,+14:04:28.5387100,01:08:38.82774100,14.07459408611111,17.161782254166667,761.0,3.467e-05,0.00094,1.444583333333333e-07,2.611111111111112e-07,2.9633275082513665e-07,-0.217,0.9487,39.0,2015.0,129.247,-48.586,LITERATURE,1.6972,,1.7066,,1.7005,18.5,R,AQ,"SDSS J010838.81+140428.4; 87GB 010559.4+134828;; z from 2017ApJS..233....3T; NED z=0.037159 from earlier SDSS release
",J0108+1404,5,-116,5,,4.5,7.447183098591549,8.969979715916175
486,J0108-0037,0105-008,-00:37:24.1651712,01:08:26.84256353,-0.6233792142222222,17.111844014708332,758.0,7e-06,0.0001914,2.9166666666666663e-08,5.3166666666666666e-08,6.064064801807261e-08,0.0772,0.1916,1.0,2015.0,132.391,-63.182,NED (fiducial),1.3746,,1.3756,,1.3753,17.1,R,AQ,"ICRF J010826.8-003724 S/X; UM 305;; literature value of z=0.316 incorrect. See Eracleous(1994,ApJS,90,1)
",J0108-0037,"2,8",75,1,,5.1,0.0,1.0
487,J0108-1200,0105-122,-12:00:50.6384200,01:08:13.17263200,-12.01406622777778,17.054885966666664,755.0,4.533e-05,0.00173,1.888750000000001e-07,4.805555555555556e-07,5.14841493961062e-07,0.37,1.7499,39.0,2015.0,138.345,-74.381,NED (fiducial),1.539,,1.0,,,22.4,R,A ,"PKS 0105-122
",J0108-1200,"5,8",-135,4,,10.2,7.447183098591549,8.453433391465719
488,J0108-1550,0106-161,-15:50:42.6816900,01:08:47.67991900,-15.845189358333334,17.198666329166667,762.0,4.267e-05,0.00186,1.777916666666667e-07,5.166666666666667e-07,5.442405666423865e-07,-0.306,1.8706,39.0,2015.0,143.459,-78.02,NED (fiducial),0.0392,,0.04,,,13.0,R,A2,"2MASX J01084768-1550427
",J0108-1550,5,147,5,,16.7,4.225352112676056,6.546266147667387
489,J0108-1623,0106-166,-16:23:28.0931800,01:08:59.89197900,-16.391136994444444,17.249549912499997,764.0,3.267e-05,0.00109,1.3612499999999998e-07,3.027777777777778e-07,3.297405025882913e-07,-0.05,1.0903,39.0,2015.0,144.58,-78.518,LITERATURE,,a,,,,18.4,R,V ,"PKS 0106-166; GALEXASC J010859.94-162326.3;; z from milliquas (http://quasars.org/milliquas.htm)
",J0108-1623,"5,8",162,4,,2.0,4.225352112676056,5.818384696468256
